PATH,LOCATION,TYPE,CLASSIFICATION,FUNCTIONAL STATUS,RELATION TO CANONICAL,VERSION / HEAD,HASH,UNIQUE FUNCTIONALITY,EVIDENCE,RISK,RECOMMENDATION
/Users/lordjef/Downloads/.DS_Store,Downloads,file,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/.localized,Downloads,file,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-2.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-3.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-4.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-5.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-6.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-7.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-8.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0-9.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/0.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/00_LEER_PRIMERO_CONTINUIDAD.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,da6e5d04002ddd9ed6e5aeaae7e39df1be39ffabd7570cb3a0b0d60b1591509b,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/02_CARRUSELES_PROGRAMADOS,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/02_CARRUSELES_PROGRAMADOS-20260825T131224Z-1-001.zip,Downloads,file (.zip),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/03-primera-llamada-rafa-v5.html,Downloads,file (.html),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/03_QVR_DEEP_CARDS_V3_1.json,Downloads,file (.json),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_UPDATE_V12/VAV_CAPTIONS_ABRAXAS_VISION_PARITY_V12/criteria_reference/03_QVR_DEEP_CARDS_V3_1(1).json,Identical Hash,d559f8759711dc9739a9daf6d244746e089499d8b5c5dc3c629eb28ac148c16f,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_UPDATE_V12/VAV_CAPTIONS_ABRAXAS_VISION_PARITY_V12/criteria_reference/03_QVR_DEEP_CARDS_V3_1(1).json,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/0516.mov,Downloads,file (.mov),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/05_QUICK_VISUAL_REVIEW_BOARD_DEEP_V3_1.html,Downloads,file (.html),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/06_CHAT_HANDOFFS/captions/LEGACY_PRODUCT_HANDOFFS/VAV_CONTEXT_AUDIT_PREUPDATE_V12_20260828_104554/CONTEXT_SELECTED/RECENT_ABRAXAS/05_QUICK_VISUAL_REVIEW_BOARD_DEEP_V3_1.html,Identical Hash,e50d0a2d0816085ad0547b323f82298aaa14d6b12997dab685f365b82df0a1b9,NO,SHA-256 matches VAV/06_CHAT_HANDOFFS/captions/LEGACY_PRODUCT_HANDOFFS/VAV_CONTEXT_AUDIT_PREUPDATE_V12_20260828_104554/CONTEXT_SELECTED/RECENT_ABRAXAS/05_QUICK_VISUAL_REVIEW_BOARD_DEEP_V3_1.html,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/086c1751e198f359231752ef55a2a6c3.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/08C_BUILD_MOTION_DESCRIPTIONS.command,Downloads,file (.command),FUNCTIONAL_UNVERIFIED_CANDIDATE,CURRENT UNVERIFIED,Automation launcher script outside canonical repository,macOS Command Script,6d06dc388b2b32c861b560e1271510770f8be4daffd880972658fccde263747d,POSSIBLE,Standalone execution shell script,MEDIUM,COMPARE_BEFORE_MIGRATE
/Users/lordjef/Downloads/09_VERIFICATION_REPORT.txt,Downloads,file (.txt),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_UNIVERSAL_CONTINUITY_V14_INSTALL/VAV_UNIVERSAL_CONTINUITY_V14/06_REFERENCE_PACKS/VAVMOTIONS_OFFICIAL_VERIFICATION_REPORT.txt,Identical Hash,afa2eec8b4a6d05a6f7eeff7c21be60b75505aea64d5e6b4cfaa038734d32e8f,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_UNIVERSAL_CONTINUITY_V14_INSTALL/VAV_UNIVERSAL_CONTINUITY_V14/06_REFERENCE_PACKS/VAVMOTIONS_OFFICIAL_VERIFICATION_REPORT.txt,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/103339_1.jpg.webp,Downloads,file (.webp),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/103339_3.jpg.webp,Downloads,file (.webp),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/103339_4.jpg.webp,Downloads,file (.webp),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/1a80f131b613e6efaa2266306f029858.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/1fbef7ed019587393f9bc74e676b4e71.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/2. Organisation chart.pptx,Downloads,file (.pptx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/2026 CV Pamela Jameson - English.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/2026 CV Pamela Jameson - Español.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/2026-07-23%2015-25-59%20a.txt,Downloads,file (.txt),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/2026-08-01-joc-agosto-editor-design.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,4b1ed365a581d62edb238dcf2fa6944eee70beb2965658a989f12bcf5eb4fdeb,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/259e475d754e70ce24bdccafe564704b-2.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/259e475d754e70ce24bdccafe564704b.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/360ControllerInstall_1.0.0-alpha.6.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/36363c8eacff41eb814b44c0f7ddc608.MP4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/3mon.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/4. LIST OF PROJECTS.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/5839430000445768972,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/664fcd4e8a274c21b17e79f67bed8cef.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/670a22b70740bf0480c75659acab9ca6.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/68b0064047924b11968672ffc8368990.MP4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/717264617.html,Downloads,file (.html),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/7b6e324696eb775d3bdde3758e489be2.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/7f63363c5accc0ae46a02d51f283781c.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/8010bce8-ec68-4550-973d-09e941a2106c.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/8489df66e8c2bbe0afb10ea8b31002a2.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/8e87bfcf1261e1791da7dd2249c2c530.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/9668de03e8c0107219599e99fa85033c.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/98a57d2fdc6ec6cbf6f57defa904539d.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/9c98d462d20918d19b81ff83dad8510e.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/9e8d3efd8ea04da3b9004720583d26a5.MP4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/A - Carrusel - Mi síndrome del impostor murió cuando dejé de prometer magia,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/A INENERGY_Monthly_Content_Continuation_Proposal_2026_v2.html,Downloads,file (.html),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/A Verificación de horarios de publicación.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/AA Verificación de horarios de publicación.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3.2_MOTIONS_v5.3_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.2_MOTIONS_v5.3_FINAL.zip,Identical Hash,0ae4668115ee471ce366966966c1f7ae920ec83bab6a491f352aba5a0a9a9ac3,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.2_MOTIONS_v5.3_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3.3_MOTIONS_v5.4_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.3_MOTIONS_v5.4_FINAL.zip,Identical Hash,94de1d1e081304792cc6d8edfec2e1af32b479a4cce1ad634425e6ddce52996b,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.3_MOTIONS_v5.4_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_ORACLE_4K_PROVIDENCE_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_ORACLE_4K_PROVIDENCE_FINAL.zip,Identical Hash,f55588e18e17b57ce19b229fa279dee4a4c2dc1608ac6a16c64b860273594be6,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_ORACLE_4K_PROVIDENCE_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_R4_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_R4_FINAL.zip,Identical Hash,40eef09c649d16c724493bd3ea91e693348e80687a874faab6363b71fb2f0279,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5.5_R4_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5_FINAL.zip,Identical Hash,2f3aeb3a78489d2220ae9289b0d365b441ff2460df3aa9fe92594081a5cfce96,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3.4_MOTIONS_v5.5_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3_MOTIONS_v5.2.1_FINAL,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 6 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/ABRAXAS_COMPLETE_SYSTEM_v4.3_MOTIONS_v5.2.1_FINAL.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3_MOTIONS_v5.2.1_FINAL.zip,Identical Hash,df61686a9750705dd49361563abd303102699a0776fa415661d8f82d8fe4d23b,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_COMPLETE_SYSTEM_v4.3_MOTIONS_v5.2.1_FINAL.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_V3_CINEMATIC_2026,Downloads,directory,MIGRATION_CANDIDATE,CURRENT UNVERIFIED,External project directory containing source implementations,Directory Candidate,N/A,POSSIBLE,"Directory contains 15 files, executable source code found (tests=True)",MEDIUM,COMPARE_BEFORE_MIGRATE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_V3_CINEMATIC_2026.sha256,Downloads,file (.sha256),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,dd00a95a332d8ec24ef838acad253d63a14424f785b3950bf69a4899e84fe8be,NO,Document file (.sha256),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_V3_CINEMATIC_2026.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_V3_CINEMATIC_2026.zip,Identical Hash,db24a93ed4cde0b30e5ad64cb500a65a81d2fc16c44e946931c01e603263b20b,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_V3_CINEMATIC_2026.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_v2.2_MAINTAINABLE_PACKAGE,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 8 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_v2.2_MAINTAINABLE_PACKAGE.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_SHIM_CUTS_HANDOFF_R1/VAV_ECOSYSTEM_PRO_CHAT_HANDOFF_SHIM_CUTS_R1_2026-08-28/90_REFERENCE_SOURCE_PACKS/ABRAXAS_CONTENT_LAB_v2.2_MAINTAINABLE_PACKAGE(3).zip,Identical Hash,69f642b1d4e86c3339058a342beb160f2f6af143718093c569aed695318aea1e,NO,SHA-256 matches VAV_CLEANUP_QUARANTINE/20260828_133406/01_DOWNLOADS_INSTALLED_SUPERSEDED/VAV_SHIM_CUTS_HANDOFF_R1/VAV_ECOSYSTEM_PRO_CHAT_HANDOFF_SHIM_CUTS_R1_2026-08-28/90_REFERENCE_SOURCE_PACKS/ABRAXAS_CONTENT_LAB_v2.2_MAINTAINABLE_PACKAGE(3).zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_v2.3_SPEAKER_BALANCE.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.3_SPEAKER_BALANCE.zip,Identical Hash,bda292fa2bd24e5215b785c9c5a208e33346c0217dc95fd997fe13200f99a225,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.3_SPEAKER_BALANCE.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_v2.4_SPEAKER_BALANCE_MIXED_INTROS.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.4_SPEAKER_BALANCE_MIXED_INTROS.zip,Identical Hash,a2e422ef48e13b97cf71df3cdbc91417a049fe5aa19516333e1b698f00903fba,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.4_SPEAKER_BALANCE_MIXED_INTROS.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTENT_LAB_v2.5_MOTION_TREATMENT_V2_VOX_DOAC.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.5_MOTION_TREATMENT_V2_VOX_DOAC.zip,Identical Hash,8d5184652a670d381b59add47f1f210c02d2c108f362afeaab1832ac8a89bcc3,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTENT_LAB_v2.5_MOTION_TREATMENT_V2_VOX_DOAC.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5.zip,Identical Hash,d604e42484bfa024f10dfe6119531ae8af4f18db4397653f40a0630a3c9b3a08,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5_ACTUALIZADA.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5_ACTUALIZADA.zip,Identical Hash,ed107ed1886b17107b35c5ede085ceea63020be257fac166c93347288a2adc76,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_5_ACTUALIZADA.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_6_ESTADO_43_DE_73.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_6_ESTADO_43_DE_73.zip,Identical Hash,fe9f9e9dd1ce9b057eb84726350aa2cf868344077d5bc24fdacef8435d5f6f81,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_CHAT_NUEVO_V4_2_6_ESTADO_43_DE_73.zip,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/ABRAXAS_CONTINUIDAD_V4_2_NUEVO_CHAT.zip,Downloads,file (.zip),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_V4_2_NUEVO_CHAT.zip,Identical Hash,bb552c3deb163f614d65a40dadd5918672b7c2b20b44caa6f1161a74441868b8,NO,SHA-256 matches VAV/02_PRODUCTS/vavcaptions/08_CONTEXTO_EXTERNO_VAV/ABRAXAS_CONTINUIDAD_V4_2_NUEVO_CHAT.zip,LOW,KEEP_REFERENCE
